Value,area,type,country,percent,id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
246778,0.011477659,dam,IRAN,0,2,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,,,,0.000770063,,,0.000770063
152154,0.011458579,dam,TURKEY,-0.345316977,2,,,,,,,,,0.004620375,0.004620375,0.004620375,0.003850313,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.003850313,0.00308025,0.003850313,0.00308025,0.003850313,0.004620375,0.003850313
152648,0.011449736,dam,TURKEY,9.415827898,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.00308025,0.006930563,0.0061605
257950,0.011438525,dam,IRAN,3.88395112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,,,0.000770063,0.00308025
86686,0.011437476,dam,IRAQ,0.4463034,2,,,,,,,,,,,,,,,,,,,,,0.004620375,0.004620375,0.005390438,0.004620375,0.005390438,0.004620375,0.005390438,,0.004620375,0.005390438,0.005390438
245849,0.011388065,dam,IRAN,-0.805002117,2,,,,,,,,,,,,,,,,,,,0.002310188,,,,,,0.001540125,,,0.001540125,,,
154276,0.011350086,dam,TURKEY,4.846171605,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.000770063,,0.002310188
86803,0.011330011,dam,IRAQ,1.545692263,2,,,,,,,,,,,,,,,,,,,,,,0.000770063,,0.000770063,0.000770063,0.000770063,0.001540125,0.001540125,0.000770063,0.002310188,0.002310188
243656,0.011307521,dam,IRAN,10.18864849,2,,,,,,,,0.008470688,,,,,,0.007700625,,0.006930563,,0.020791688,0.022331813,0.023101875,,0.020021625,,0.022331813,,,,,,,
244554,0.0112976,dam,IRAN,2.609541505,2,,,,,,,,,,,,,,,,0.003850313,,0.003850313,0.006930563,0.010010813,0.003850313,0.006930563,,0.006930563,0.010780875,0.010780875,,0.010780875,0.000770063,0.00924075,0.011550938
155710,0.011279552,dam,TURKEY,4.336251178,2,,,,,,,,,,,0.001540125,,0.004620375,0.00308025,0.002310188,0.002310188,0.002310188,0.002310188,0.002310188,0.004620375,0.0061605,0.0061605,0.0061605,0.0061605,0.0061605,0.010010813,0.010010813,0.010010813,0.010010813,0.010010813,0.010010813
157521,0.011238062,dam,TURKEY,2.825358915,2,,,,,,,,,,0.004620375,0.007700625,0.000770063,0.00308025,0.005390438,0.00308025,0.001540125,0.00308025,0.00308025,,,0.00308025,0.005390438,0.001540125,0.006930563,0.007700625,0.006930563,0.008470688,0.00924075,0.00924075,0.011550938,0.00924075
88843,0.006162859,artificial,IRAN,0,1,,,,,,,,,,,,0.000770063,,,,,,,,,,,,0.000770063,0.000770063,,0.000770063,,0.000770063,,0.000770063
266977,0.011184308,dam,IRAN,6.885200385,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.001540125
157800,0.011145654,dam,TURKEY,1.743851013,2,,,,,,,,,,0.0061605,0.007700625,0.003850313,0.004620375,0.005390438,0.006930563,0.007700625,0.0061605,0.007700625,0.007700625,0.007700625,0.007700625,0.007700625,0.005390438,0.007700625,0.007700625,0.008470688,0.010010813,0.00924075,0.010010813,0.00924075,0.00924075
157845,0.011076717,dam,TURKEY,-0.91168096,2,0.01540125,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.0184815,0.014631188,0.016941375,0.013091063,0.0184815,0.014631188,0.019251563,0.019251563,0.017711438,0.019251563,0.016941375,0.013091063,0.016941375,0.020021625,0.017711438,0.013091063,0.014631188,0.016941375,0.013091063,
92763,0.011037279,dam,TURKEY,0.060222354,2,0.003850313,0.003850313,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,0.008470688,0.006930563,0.004620375,0.00924075,0.00924075,0.010010813,0.010780875,0.007700625,0.006930563,0.010010813,,0.003850313,0.008470688,0.010780875,0.008470688,0.010780875,0.006930563,0.006930563,0.004620375,0.0061605,0.005390438,0.007700625,0.006930563
157967,0.011004033,dam,TURKEY,1.692130206,2,,,,,,,,,0.00308025,0.010010813,0.008470688,0.00924075,0.010780875,0.010780875,0.010780875,0.003850313,0.00924075,0.011550938,0.011550938,0.011550938,0.011550938,0.010780875,0.010780875,0.010780875,0.011550938,0.011550938,0.011550938,0.010780875,,0.010780875,0.011550938
245516,0.011003738,dam,IRAN,-0.057681939,2,0.003850313,0.003850313,0.003850313,0.003850313,0.004620375,0.004620375,0.003850313,0.003850313,0.003850313,0.00308025,0.002310188,0.00308025,0.002310188,0.00308025,0.002310188,0.00308025,0.002310188,0.00308025,0.002310188,0.00308025,0.00308025,0.00308025,0.00308025,,0.00308025,,,0.001540125,,,0.007700625
100872,0.006161889,artificial,AZERBAIJAN,0.153434723,1,,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438,0.00308025,,0.0061605,0.0061605,0.004620375,0.0061605,,0.004620375,,,0.001540125,0.001540125,0.005390438,0.002310188,,0.0061605,0.0061605,0.0061605,0.0061605,0.003850313,0.0061605,0.0061605
102059,0.011002924,dam,TURKEY,16.09702796,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.004620375,0.004620375,0.006930563,0.010010813
92670,0.010998365,dam,TURKEY,4.016307048,2,,,,,,,,,,,,,,,,,,0.005390438,0.00308025,0.005390438,0.014631188,0.016941375,0.016941375,0.016941375,0.016941375,0.016941375,0.00924075,0.01540125,0.012321,0.012321,0.010780875
102992,0.006159673,artificial,IRAN,-3.616989752,1,,,,,,,,,,,,,0.004620375,0.003850313,,0.004620375,0.001540125,,,,,,,,,,0.000770063,,,0.000770063,
80511,0.006151937,artificial,SYRIAN ARAB REPUBLIC,0.389079815,1,,,,,,,,,0.001540125,0.001540125,0.001540125,,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,,0.001540125,0.001540125,0.001540125,,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.002310188,0.002310188,0.002310188
93923,0.010962052,dam,TURKEY,-4.917362978,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010010813,0.010010813,0.00924075,0.00924075,0.007700625
156332,0.010921549,dam,TURKEY,4.029059543,2,,,,,,,,,,,,,,,,,,,0.00308025,0.0061605,0.000770063,0.0061605,0.00308025,0.0061605,0.007700625,0.00924075,0.00924075,0.007700625,0.006930563,0.007700625,0.007700625
250652,0.010870531,dam,IRAN,2.125182254,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011550938,0.011550938,0.011550938,0.012321
78415,0.01085702,dam,IRAN,-0.304570813,2,0.004620375,0.010010813,0.010010813,0.010010813,0.00924075,0.010010813,0.010010813,0.010010813,0.008470688,,0.006930563,0.010010813,0.010010813,0.010010813,0.010010813,0.00924075,0.010010813,0.00924075,0.007700625,0.010010813,0.007700625,0.010010813,0.002310188,,0.003850313,,0.003850313,0.00924075,,0.010010813,0.013091063
80007,0.01085581,dam,IRAQ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.002310188
92617,0.010853201,dam,TURKEY,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006930563,0.006930563,0.006930563,0.006930563
164392,0.006151729,artificial,GEORGIA,0.46118264,1,,,,,,,,,,,,,0.000770063,0.002310188,0.000770063,0.000770063,0.002310188,0.000770063,0.001540125,0.002310188,0.000770063,0.002310188,0.000770063,0.001540125,0.001540125,0.001540125,0.000770063,0.001540125,0.002310188,0.002310188,0.001540125
68886,0.006148997,artificial,JORDAN,6.261696255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.003850313,0.003850313
89309,0.006147191,artificial,IRAN,12.52705424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.001540125
94939,0.010849288,dam,TURKEY,1.984863583,2,,,,,,,,,0.005390438,0.011550938,0.004620375,0.008470688,0.011550938,0.011550938,0.008470688,0.011550938,0.010780875,0.00308025,0.011550938,0.010780875,0.00924075,0.010010813,0.005390438,0.010780875,0.003850313,0.013861125,0.013091063,0.013091063,0.011550938,0.013861125,0.014631188
246843,0.010839119,dam,IRAN,3.975122563,2,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.001540125,0.003850313,0.00308025,0.005390438,0.004620375,0.004620375,0.0061605
154826,0.010837884,dam,TURKEY,-7.105283856,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184815,0.017711438,0.023871938,0.020791688,0.013091063
92147,0.010829192,dam,TURKEY,-3.262688599,2,,,,,,,,,,,,,,,,,,,,,,0.013091063,0.013091063,0.006930563,0.00308025,0.012321,0.012321,0.00924075,,0.006930563,0.008470688
152601,0.010811447,dam,ARMENIA,0.287824958,2,,,,,,,,,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,,,,0.000770063,,0.000770063,,,,0.000770063,,,0.000770063,,0.001540125,0.001540125,0.001540125
158015,0.010809836,dam,TURKEY,-0.643565866,2,,,,,,,,,,0.014631188,0.006930563,,,0.0061605,,0.01540125,0.010780875,0.004620375,,,0.013091063,0.004620375,,0.01540125,0.00924075,0.013861125,0.013091063,0.008470688,0.010010813,0.010010813,0.002310188
258884,0.010806136,dam,IRAN,7.126164356,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.002310188
94152,0.00614646,artificial,TURKEY,5.959093543,1,,,,,,,,,,,,,,,,,,,,0.000770063,0.000770063,0.002310188,,0.001540125,0.001540125,,,,,0.003850313,0.005390438
93276,0.010774115,dam,IRAN,1.678183091,2,,,,,,,,,,0.000770063,,0.00308025,0.010010813,0.00924075,0.008470688,0.0061605,0.00924075,0.010010813,0.008470688,0.007700625,0.00924075,0.00924075,0.010010813,0.010010813,0.010010813,0.00924075,0.006930563,0.008470688,0.00924075,0.008470688,0.00924075
93515,0.010714512,dam,TURKEY,3.549724916,2,,,,,,,,,,,,,,,,,,,,,,0.010010813,0.006930563,0.0061605,0.006930563,,,0.010010813,0.010010813,0.010780875,0.010780875
248271,0.010700627,dam,IRAN,2.630950789,2,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.000770063,,0.000770063,,,0.001540125,0.003850313
157765,0.010697623,dam,TURKEY,3.164151423,2,,,,,,,,,,,,,,,,,,,0.002310188,0.002310188,0.00924075,0.00924075,0.008470688,0.010010813,0.00924075,0.010010813,0.00924075,0.008470688,0.007700625,0.007700625,0.00924075
153225,0.010670199,dam,TURKEY,1.031486357,2,,,,,,,,,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.00308025,0.002310188,0.001540125,,0.003850313,0.006930563
249106,0.01065941,dam,IRAN,0.9194502,2,,,,,,,,,,,,,,,,,,,,,0.001540125,0.00308025,0.001540125,0.002310188,0.002310188,0.00308025,0.00308025,0.002310188,0.002310188,0.00308025,0.00308025
86364,0.010642369,dam,IRAQ,57.88654612,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.006930563
96655,0.01058924,dam,TURKEY,2.217110077,2,0.013091063,0.013861125,0.013861125,0.013861125,0.013861125,0.013861125,0.013861125,0.013861125,0.01540125,,0.013861125,0.010780875,0.014631188,,0.012321,0.014631188,,,,,0.013091063,,,,,,,,,,
246645,0.010562489,dam,IRAN,9.391204975,2,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.003850313,0.004620375,,0.008470688,,0.008470688,0.008470688
105267,0.010519782,dam,TURKEY,17.77747662,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.006930563,0.00308025,0.006930563,0.006930563,0.01540125
151963,0.010501743,dam,TURKEY,-0.527440484,2,,,,,,,,,,,,,0.000770063,0.00308025,0.00308025,0.00308025,0.00308025,0.00308025,0.001540125,0.00308025,0.00308025,0.00308025,0.00308025,0.001540125,0.001540125,0.000770063,0.00308025,0.000770063,0.002310188,0.00308025,0.000770063
298362,0.00614451,artificial,GEORGIA,-7.804689673,1,,,,,,,,,,,,,,,,,,0.008470688,,0.008470688,,0.008470688,0.001540125,0.008470688,0.004620375,0.005390438,,,,,
244142,0.010496402,dam,IRAN,-1.77086541,2,,,,,,,,,,,,,,,,,,0.004620375,0.004620375,0.004620375,,0.001540125,,0.004620375,,,,,,,
94804,0.010478724,dam,TURKEY,5.144174144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.00308025,0.00308025,0.005390438,0.004620375
100123,0.010470015,dam,TURKEY,2.311550008,2,,,,,,,,,,,0.002310188,0.001540125,0.003850313,0.011550938,0.0061605,0.010780875,0.006930563,0.007700625,0.00924075,0.007700625,0.006930563,0.01540125,0.01540125,0.01540125,0.00924075,0.010010813,0.007700625,0.00308025,0.002310188,0.00924075,0.01540125
102028,0.010460906,dam,TURKEY,16.93107409,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061605,0.006930563,0.010780875,0.010780875
79508,0.010413639,dam,IRAN,2.071930504,2,,,,,,,,,,,,,,,,,,0.00308025,,0.001540125,0.00308025,0.00308025,0.00308025,0.001540125,0.00308025,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375
245174,0.010389918,dam,IRAN,-44.46979475,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007700625,0.00308025
245803,0.010388986,dam,IRAN,0.840433892,2,,,,0.000770063,0.001540125,0.001540125,0.001540125,0.001540125,0.004620375,,,,,,,,,,0.000770063,0.000770063,0.001540125,0.003850313,,0.004620375,0.004620375,,,,,,
94078,0.006142081,artificial,TURKEY,-0.378829724,1,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.001540125,0.001540125,0.003850313,0.005390438,0.003850313,0.00308025,0.00308025,0.001540125,,,,0.002310188,,0.00308025,0.003850313,0.001540125,,0.003850313,0.003850313,0.00308025,0.00308025,0.00308025
157234,0.006142004,artificial,TURKEY,0.313574934,1,,,,,,,,,,0.005390438,0.002310188,0.00308025,0.00308025,0.00308025,0.002310188,,0.000770063,,,,0.004620375,0.005390438,0.00308025,0.004620375,0.005390438,,0.004620375,0.00308025,0.00308025,0.00308025,0.002310188
264202,0.010384608,dam,IRAN,-0.065781953,2,0.014631188,0.016941375,0.01540125,0.016171313,0.014631188,0.016941375,0.010010813,0.017711438,0.013861125,0.016941375,0.008470688,0.005390438,0.014631188,0.013861125,0.016941375,0.013861125,0.013861125,0.016941375,0.010010813,0.016171313,0.013091063,0.010780875,0.013091063,0.011550938,0.011550938,0.016941375,0.020021625,0.020791688,0.008470688,0.013091063,0.016941375
266648,0.006141964,artificial,IRAN,6.136886213,1,,,,,,,,,,,,,,,,,,,,0.002310188,,0.001540125,0.001540125,0.000770063,0.00308025,0.00308025,0.004620375,0.004620375,0.00308025,0.005390438,0.005390438
268384,0.010309432,dam,IRAN,0.599943769,2,,,,,,,,,,,,,,0.00308025,0.001540125,0.00308025,0.001540125,0.00308025,0.00308025,0.001540125,,0.001540125,,,,,,,,,0.003850313
151499,0.010235143,dam,TURKEY,11.28556789,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061605,0.00924075,0.008470688
249518,0.010202928,dam,IRAN,0.195617897,2,,,,,,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,,0.000770063,0.001540125,0.001540125,0.000770063,,,,,0.001540125,0.001540125,,,,,,0.000770063,,0.002310188,0.002310188
47838,0.006140816,artificial,IRAN,6.724783681,1,,,,,,,,,,,,,,,,,,0.000770063,0.002310188,0.004620375,0.007700625,0.007700625,0.003850313,0.005390438,0.007700625,0.0061605,0.0061605,0.0061605,0.007700625,0.007700625,0.00924075
101971,0.010200161,dam,TURKEY,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.001540125
160681,0.006138062,artificial,AZERBAIJAN,0,1,,,,,,,,,,,,,,,,,,,,0.001540125,0.001540125,,,,,,,,,,
100819,0.010199349,dam,TURKEY,1.617880511,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.002310188,0.00308025,,,0.00308025
244960,0.010199104,dam,IRAN,-5.115358345,2,,,,,,,,,,,,,,,,,,0.010010813,0.00924075,0.007700625,0.008470688,0.011550938,0.010010813,0.007700625,0.011550938,0.011550938,0.008470688,,,0.001540125,0.001540125
78777,0.010191929,dam,IRAN,3.70911749,2,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.002310188,0.002310188,0.002310188,0.002310188,0.00308025,0.004620375,0.00308025,0.004620375,0.0061605
74206,0.006136499,artificial,IRAQ,-0.118343511,1,0.00308025,0.00308025,0.002310188,0.001540125,0.001540125,0.001540125,0.001540125,0.001540125,0.00308025,0.00308025,,0.001540125,,,,,,0.00308025,,,,,,,0.000770063,,0.001540125,0.00308025,0.002310188,0.003850313,0.001540125
101271,0.010114036,dam,TURKEY,1.522760118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00924075,0.007700625,0.00924075,0.00924075
93397,0.010113651,dam,IRAN,0.504722232,2,,,,,,,,,,,,,,,,,,,,,0.007700625,0.013091063,0.013091063,0.012321,0.007700625,0.003850313,0.002310188,,0.011550938,0.011550938,0.013091063
250074,0.006132916,artificial,IRAN,1.627149093,1,,,,,,,,,,,,,,,,0.0061605,0.004620375,,,0.000770063,0.0061605,0.005390438,,0.00308025,0.004620375,0.000770063,0.0061605,0.003850313,0.0061605,0.006930563,0.006930563
86138,0.006132737,artificial,IRAN,2.511315991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.000770063,0.000770063,0.000770063,0.001540125
79373,0.010092023,dam,IRAN,-8.393448116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00924075,0.00924075,0.010010813,0.006930563,0.0061605
244878,0.010081813,dam,IRAN,5.455812362,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004620375,0.008470688,,0.006930563,
249808,0.010074968,dam,IRAN,38.21662941,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.005390438
246649,0.010007822,dam,IRAN,1.05564096,2,,,,,,,,,,,,,0.000770063,0.000770063,,,,,,,,,0.000770063,,0.000770063,,0.002310188,,,0.00308025,0.002310188
258473,0.00999569,dam,IRAN,14.93571446,2,,,,,,,,,,,,,,,,,,,,,,0.001540125,,0.00308025,0.00308025,0.005390438,0.012321,0.010780875,0.011550938,0.012321,0.013091063
153447,0.006130972,artificial,TURKEY,2.422324794,1,,,,,,,,,,,,,,,,,0.00308025,0.001540125,0.001540125,0.004620375,0.005390438,0.006930563,0.003850313,0.005390438,0.004620375,0.00308025,0.0061605,0.0061605,0.004620375,0.003850313,0.004620375
250582,0.009984441,dam,IRAN,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,,,0.000770063,0.000770063
246637,0.009970476,dam,IRAN,10.29790361,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,,,0.004620375
101026,0.009968288,dam,TURKEY,1.560221639,2,,,,,,0.0061605,0.0061605,0.0061605,0.0061605,0.0061605,0.0061605,,0.0061605,0.005390438,0.0061605,0.0061605,0.00308025,,0.005390438,0.0061605,0.005390438,0.0061605,0.0061605,0.0061605,0.005390438,0.00924075,0.010780875,0.010780875,0.010010813,0.010010813,0.005390438
152902,0.009941057,dam,TURKEY,-0.35975818,2,,,,,,,,,0.010780875,0.012321,0.00924075,0.012321,0.012321,0.010010813,0.010780875,0.012321,0.00924075,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.006930563,0.008470688,0.012321,0.00924075
247055,0.152220353,mountain_lake,IRAN,0.083565741,4,,,,,,,,0.036963,0.036963,0.036963,0.036192938,0.036963,0.035422875,0.036963,0.036192938,0.036963,0.035422875,0.02772225,,0.005390438,,,,0.011550938,0.036963,,,0.059294813,,,0.045433688
103264,0.009931679,dam,TURKEY,2.411552413,2,,,,,,,,,,,,,,,,,,,,,,0.001540125,,,,,0.000770063,,0.001540125,0.002310188,0.004620375
153651,0.009889875,dam,TURKEY,5.83977913,2,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.005390438,0.006930563,0.004620375,0.007700625,0.006930563,0.006930563,0.00924075
101643,0.009860924,dam,TURKEY,-10.15200051,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061605,0.0061605,0.007700625,0.002310188
92364,0.009859497,dam,TURKEY,10.71135519,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,,0.005390438,0.003850313,0.005390438
86094,0.009851551,dam,IRAN,-5.418913544,2,,,,,,,,,,,0.014631188,0.012321,0.013861125,0.014631188,0.013861125,0.014631188,0.014631188,0.014631188,0.002310188,,0.014631188,0.011550938,0.004620375,,0.014631188,0.003850313,0.007700625,0.003850313,0.007700625,0.00308025,
302714,0.00984703,dam,GEORGIA,5.362458359,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.00308025,0.005390438,0.001540125,0.005390438,0.005390438
85561,0.009793038,dam,TURKEY,1.088773847,2,,,,,,,,,,,,,,,,,,0.002310188,0.003850313,0.003850313,0.001540125,0.003850313,0.00308025,0.002310188,0.003850313,0.002310188,0.002310188,0.001540125,0.003850313,0.005390438,0.005390438
92135,0.009760899,dam,IRAN,4.408702306,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.002310188,,,0.004620375,0.004620375
267260,0.009732142,dam,IRAN,31.65027772,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.005390438,,,
93584,0.009731159,dam,TURKEY,12.31223799,2,,,,,,,,,,,,,,,,,,,0.001540125,0.001540125,0.001540125,,0.001540125,0.001540125,0.001540125,0.001540125,0.008470688,0.013091063,0.011550938,0.013861125,0.013091063
157663,0.00969989,dam,TURKEY,3.230436903,2,0.001540125,0.001540125,,,,,,,,0.006930563,0.002310188,,0.0061605,0.003850313,,0.0061605,0.0061605,0.0061605,0.000770063,0.00308025,0.0061605,0.0061605,0.001540125,0.007700625,0.007700625,0.00924075,0.011550938,0.011550938,0.011550938,0.011550938,0.010010813
154428,0.009671064,dam,TURKEY,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.003850313,0.003850313,0.003850313,0.003850313
279748,0.009670014,dam,AZERBAIJAN,0.414989359,2,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.003850313,0.000770063,,,0.004620375,0.004620375,0.004620375,,0.004620375,0.000770063,,0.004620375,0.004620375,0.004620375,,0.00308025,0.000770063,0.004620375,0.004620375,0.004620375,0.005390438,0.005390438,0.010010813
79413,0.009662905,dam,IRAQ,4.781559072,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.001540125,0.001540125,0.00308025
245397,0.009661018,dam,IRAN,2.035292407,2,,,,,,,,,0.000770063,0.005390438,,,,0.005390438,,0.001540125,,0.005390438,,0.002310188,,,,0.005390438,0.002310188,,,,,0.006930563,0.00924075
152125,0.009643629,dam,TURKEY,16.76890792,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004620375,0.004620375,0.005390438,0.005390438,0.012321
94116,0.00963249,dam,TURKEY,2.7351151,2,,,,,,,,,,,,,,,,,0.000770063,0.00308025,,,,0.00308025,,0.000770063,0.002310188,0.004620375,0.004620375,0.004620375,0.002310188,0.005390438,0.0061605
96072,0.009625758,dam,TURKEY,0.689891228,2,,,,,,,,,0.006930563,0.006930563,0.002310188,0.004620375,0.006930563,0.006930563,0.006930563,,0.004620375,,,0.0061605,0.004620375,0.006930563,0.005390438,0.005390438,0.006930563,0.006930563,0.006930563,0.003850313,0.003850313,0.0061605,0.007700625
78230,0.009603605,dam,IRAN,16.03694709,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.001540125,0.001540125,0.004620375,0.006930563
247107,0.028961226,mountain_lake,IRAN,4.254308106,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.000770063,0.001540125,0.004620375
249915,0.009598595,dam,IRAN,1.701776256,2,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.00308025,0.001540125,0.00308025,0.0061605,0.001540125,0.004620375,0.00308025,0.003850313,0.003850313
101590,0.009590008,dam,TURKEY,10.44761844,2,,,,,,,,,,,,,,,,,,0.001540125,0.00308025,0.003850313,0.008470688,0.014631188,0.016171313,0.016171313,0.016941375,0.016941375,0.016941375,0.016171313,0.013091063,0.016171313,0.013861125
151505,0.009588901,dam,TURKEY,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008470688,0.007700625,0.012321,0.010780875,0.006930563
157586,0.006129256,artificial,TURKEY,-25.12743805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.002310188,
244721,0.009586513,dam,IRAN,1.626889968,2,,,,,,,,0.001540125,,,,,,,,0.006930563,,0.017711438,0.00924075,0.010010813,0.001540125,0.002310188,,,0.020021625,,,,,,0.00308025
94119,0.009562205,dam,TURKEY,-0.580912053,2,,,,,,,,,0.002310188,0.006930563,0.006930563,0.004620375,0.006930563,0.003850313,0.004620375,0.00308025,0.005390438,0.003850313,0.006930563,0.006930563,0.005390438,0.003850313,0.005390438,0.005390438,0.003850313,0.00308025,0.00308025,0.004620375,0.005390438,0.004620375,0.00308025
156161,0.009541777,dam,TURKEY,0.442042331,2,,0.008470688,0.008470688,0.008470688,0.008470688,0.004620375,0.004620375,0.004620375,0.004620375,0.00924075,0.010010813,,,0.005390438,0.007700625,,0.004620375,,0.007700625,0.004620375,0.010780875,0.010010813,0.001540125,0.00924075,0.0061605,0.00924075,0.007700625,0.00924075,0.00924075,0.010010813,0.006930563
154954,0.00953149,dam,TURKEY,5.676597622,2,,,,,,,,,,,,,,,0.002310188,,,,,,,,,0.013861125,0.011550938,0.016941375,0.0184815,0.013091063,,0.01540125,0.005390438
151451,0.009512772,dam,TURKEY,-12.43166512,2,,,,,,,,,,,,,,,,,,,,,,,,0.016941375,0.016941375,0.016941375,0.013861125,0.016941375,0.0184815,0.00308025,0.011550938
153014,0.009494256,dam,TURKEY,1.20325468,2,,,,,,,,,,,,,,,,,,,0.00308025,0.004620375,0.005390438,0.004620375,0.005390438,0.004620375,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438,0.005390438
92628,0.006127124,artificial,TURKEY,-4.10031616,1,,,,,,,,,,,0.005390438,0.006930563,0.006930563,0.006930563,0.005390438,0.003850313,0.002310188,0.006930563,0.002310188,0.005390438,0.003850313,0.002310188,,,,,,,,0.002310188,
92646,0.009491895,dam,TURKEY,2.10774848,2,,,,,,,,,,,,,,,0.010010813,0.005390438,0.007700625,0.007700625,0.00924075,0.00924075,0.006930563,0.011550938,0.00924075,0.010010813,0.011550938,0.011550938,0.010010813,0.011550938,0.010010813,0.011550938,0.008470688
155587,0.009484007,dam,TURKEY,-0.049116715,2,,0.008470688,0.008470688,0.008470688,0.008470688,0.008470688,0.008470688,0.008470688,0.011550938,0.00924075,0.010010813,0.007700625,0.007700625,0.006930563,0.011550938,0.011550938,0.007700625,0.0061605,0.0061605,0.010780875,0.010010813,0.010780875,0.010780875,0.011550938,0.004620375,0.011550938,0.007700625,0.012321,0.005390438,0.012321,0.0061605
